fecha,ph,conductividad_us_cm,temperatura_agua_c,oxigeno_disuelto_mg_l,distancia_agua_m,profundidad_m,temperatura_aire_c,humedad_aire_pct,temperatura_sistema_c,voltaje_v,senal_csq
2025-12-05 19:41:47,,,,,0,1.04,24.94,50.22,30.25,7.95,31
2025-12-05 20:11:34,,,,,0,1.04,23.84,51.21,27,7.93,31
2025-12-05 20:41:26,,,,,0,1.04,22.61,54.53,25,7.95,31
2025-12-05 21:11:18,,,,,0,1.04,21.75,56.61,23.25,7.84,31
2025-12-05 21:43:35,,,,,0,1.03,22.61,54.24,22.5,7.91,31
2025-12-05 22:13:30,,,,,0,1.04,22.55,54.63,22.75,7.94,31
2025-12-05 22:43:24,,,,,0,1.04,22.46,55.9,22.5,7.95,31
2025-12-05 23:13:19,,,,,0,1.04,21.66,57.44,22.25,7.91,31
2025-12-05 23:43:11,,,,,0,1.04,19.78,62.78,21.25,7.92,31
2025-12-06 00:13:05,,,,,0,1.04,19.14,65.11,20.25,7.95,31
2025-12-06 00:42:57,,,,,0,1.04,18.5,70.25,19.25,7.93,31
2025-12-06 01:12:49,,,,,0,1.04,17.16,70.11,18.25,7.93,31
2025-12-06 01:42:41,,,,,0,1.04,16.35,68.65,17.25,7.93,31
2025-12-06 02:12:33,,,,,0,1.03,16.74,78.63,16.75,7.93,31
2025-12-06 02:42:28,,,,,0,1.04,15.7,73.29,16.25,7.93,31
2025-12-06 03:12:23,,,,,0,1.04,15.88,77.03,15.75,7.9,31
2025-12-06 03:42:17,,,,,0,1.04,15.34,78.04,15.5,7.93,31
2025-12-06 04:12:12,,,,,0,1.04,14.92,77.44,15.25,7.9,31
2025-12-06 04:42:06,,,,,0,1.03,15.82,79.4,15,7.93,31
2025-12-06 05:12:01,,,,,0,1.04,14.92,77.28,15,7.9,31
2025-12-06 05:41:55,,,,,0,1.04,14.85,81.27,14.75,7.92,31
2025-12-06 06:12:02,,,,,0,1.04,14.38,80.23,14.75,7.92,31
2025-12-06 06:41:56,,,,,0,1.03,15.03,80.44,14.75,7.92,31
2025-12-06 07:11:50,,,,,0,1.04,14.14,81.56,14.5,7.92,31
2025-12-06 07:41:45,,,,,0,1.03,14.78,79.67,14.75,7.92,31
2025-12-06 08:11:42,,,,,0,1.03,16.38,74.07,15.5,7.89,31
2025-12-06 08:41:40,,,,,0,1.03,18.08,66.67,17.75,7.92,31
2025-12-06 09:11:41,,,,,0,1.03,19.87,64.03,20.5,7.89,31
2025-12-06 09:44:00,,,,,0,1.03,21.89,56.59,24.25,7.92,31
2025-12-06 10:14:02,,,,,0,1.02,25.34,45.5,28.25,7.93,31
2025-12-06 10:44:06,,,,,0,1.03,27,45.52,32.25,7.96,31
2025-12-06 11:14:01,,,,,0,1.02,27.06,42.31,32,7.96,31
2025-12-06 11:43:59,,,,,0,1.04,24.85,49.05,32,7.96,31
2025-12-06 12:13:50,,,,,0,1.04,22.53,56.21,29.75,7.95,31
2025-12-06 12:43:41,,,,,0,1.04,22.78,56.71,28,7.92,31
2025-12-06 13:13:36,,,,,0,1.04,22.86,55.91,27.5,7.96,31
2025-12-06 13:43:30,,,,,0,1.04,23.18,56.9,27.25,7.95,31
2025-12-06 14:13:25,,,,,0,1.03,22.99,59.73,27.25,7.92,31
2025-12-06 14:43:21,,,,,0,1.03,24.1,57.41,28,7.97,31
2025-12-06 15:13:17,,,,,0,1.04,24.47,56.08,28.75,7.93,31
2025-12-06 15:43:12,,,,,0,1.04,23.83,59.52,28.5,7.94,31
2025-12-06 16:13:04,,,,,0,1.04,24.08,56.98,27.25,7.91,31
2025-12-06 16:42:59,,,,,0,1.03,23.69,58.22,27,7.94,31
2025-12-06 17:12:52,,,,,0,1.03,23.63,58.38,26.25,7.92,31
2025-12-06 17:42:48,,,,,0,1.03,23.62,58.99,26.25,7.93,31
2025-12-06 18:12:41,,,,,0,1.03,23.09,65.58,25.75,7.92,31
2025-12-06 18:42:35,,,,,0,1.03,22.62,62.54,24.75,7.83,31
2025-12-06 19:12:29,,,,,0,1.03,22.06,64.62,23.75,7.91,31
2025-12-06 19:42:24,,,,,0,1.03,21.81,65.49,23,7.89,31
2025-12-06 20:12:19,,,,,0,1.04,21.96,59.42,22.75,7.92,31
2025-12-06 20:42:12,,,,,0,1.04,19.33,81.8,21.5,7.93,31
2025-12-06 21:12:04,,,,,0,1.04,18.75,86.17,20,7.92,31
2025-12-06 21:44:16,,,,,0,1.04,19.06,80.97,19.75,7.94,31
2025-12-06 22:14:09,,,,,0,1.03,18.76,81.05,19,7.92,31
2025-12-06 22:44:04,,,,,0,1.04,18.04,79,19,7.92,31
2025-12-06 23:13:58,,,,,0,1.04,18.93,74.17,18.5,7.92,31
2025-12-06 23:43:53,,,,,0,1.04,18.94,74.61,19,7.92,31
2025-12-07 00:13:47,,,,,0,1.03,18.63,75.46,18.75,7.92,31
2025-12-07 00:43:41,,,,,0,1.04,18.06,76.75,18.75,7.92,31
2025-12-07 01:13:36,,,,,0,1.04,17.45,82.92,18.25,7.92,31
2025-12-07 01:43:30,,,,,0,1.04,16.99,80.7,17.75,7.92,31
2025-12-07 02:13:24,,,,,0,1.03,17.14,81.66,17.5,7.92,31
2025-12-07 02:43:19,,,,,0,1.04,16.54,83.62,17.5,7.92,31
2025-12-07 03:13:14,,,,,0,1.03,16.36,84.58,17,7.91,31
2025-12-07 03:43:07,,,,,0,1.03,16.48,83.49,16.75,7.9,31
2025-12-07 04:13:02,,,,,0,1.04,16.73,83.17,17,7.91,31
2025-12-07 04:42:57,,,,,0,1.03,16.86,81.6,16.75,7.89,31
2025-12-07 05:12:50,,,,,0,1.04,15.68,86.44,16.5,7.9,31
2025-12-07 05:42:45,,,,,0,1.04,15.3,87.82,16.25,7.88,31
2025-12-07 06:12:39,,,,,0,1.04,15.08,90.74,15.75,7.89,31
2025-12-07 06:42:32,,,,,0,1.04,14.92,90.43,15.5,7.9,31
2025-12-07 07:12:27,,,,,0,1.04,15.1,90.46,15.25,7.88,31
2025-12-07 07:42:22,,,,,0,1.04,15.18,89.82,15.5,7.89,31
2025-12-07 08:12:17,,,,,0,1.04,15.1,89.98,15.5,7.89,31
2025-12-07 08:42:13,,,,,0,1.04,15.47,87.97,16,7.9,31
2025-12-07 09:12:10,,,,,0,1.04,16.22,86.35,16.75,7.9,31
2025-12-07 09:44:18,,,,,0,1.04,16.74,83.29,18,7.9,31
2025-12-07 10:14:16,,,,,0,1.04,17.66,78.93,19.25,7.89,31
2025-12-07 10:44:14,,,,,0,1.04,18.72,76.28,21.25,7.91,31
2025-12-07 11:14:13,,,,,0,1.04,19.79,72.33,23.25,7.9,31
2025-12-07 11:44:12,,,,,0,1.04,21.37,67.94,25.25,7.92,31
2025-12-07 12:14:09,,,,,0,1.04,22.03,67.59,26.5,7.91,31
2025-12-07 12:44:07,,,,,0,1.03,22.73,62.42,27.5,7.91,31
2025-12-07 13:14:04,,,,,0,1.05,22.94,61.73,29,7.94,31
2025-12-07 13:44:02,,,,,0,1.04,25.02,55.02,30,7.94,31
2025-12-07 14:14:02,,,,,0,1.04,25.83,51.24,32.5,7.94,31
2025-12-07 14:43:59,,,,,0,1.04,26.44,52.92,32.75,7.92,31
2025-12-07 15:13:57,,,,,0,1.04,27.11,49.45,33.75,7.95,31
2025-12-07 15:43:50,,,,,0,1.04,25.74,52.58,32.5,7.96,31
2025-12-07 16:13:45,,,,,0,1.04,26.77,48.3,32.25,7.95,31
2025-12-07 16:43:41,,,,,0,1.05,25.76,52.23,32,7.95,31
2025-12-07 17:13:35,,,,,0,1.04,25.3,54.35,31.25,7.95,31
2025-12-07 17:43:30,,,,,0,1.04,25.29,55.64,30.75,7.95,31
2025-12-07 18:13:32,,,,,0,1.04,25.82,54.02,33.25,7.94,31
2025-12-07 18:43:30,,,,,0,1.04,25.57,54.48,34.75,7.96,31
2025-12-07 19:13:26,,,,,0,1.05,25.4,53.84,35,7.95,31
2025-12-07 19:43:23,,,,,0,1.05,24.88,54.07,35.75,7.94,31
2025-12-07 20:13:19,,,,,0,1.05,24.26,59.37,35,7.94,31
2025-12-07 20:43:00,,,,,0,1.05,21.69,64.55,27.75,7.93,31
2025-12-07 21:12:47,,,,,0,1.05,20.13,69.17,23.5,7.9,31
2025-12-07 21:44:52,,,,,0,1.05,19.14,70.75,21.25,7.93,31
2025-12-07 22:14:44,,,,,0,1.05,19.05,70.86,19.75,7.93,31
2025-12-07 22:44:37,,,,,0,1.05,19.01,72.34,19.25,7.94,31
2025-12-07 23:14:31,,,,,0,1.04,18.83,73.42,19,7.93,31
2025-12-07 23:44:26,,,,,0,1.05,18.13,74.79,18.75,7.93,31
2025-12-08 00:14:20,,,,,0,1.06,18.39,72.64,18.25,7.92,31
2025-12-08 00:44:14,,,,,0,1.05,18.63,72.28,18.25,7.92,31
2025-12-08 01:14:09,,,,,0,1.05,17.25,76.01,18.25,7.92,31
2025-12-08 01:44:01,,,,,0,1.05,16.02,83.22,17,7.89,31
2025-12-08 02:13:53,,,,,0,1.05,15.32,83.12,16.25,7.94,31
