fecha,ph,conductividad_us_cm,temperatura_agua_c,oxigeno_disuelto_mg_l,distancia_agua_m,profundidad_m,temperatura_aire_c,humedad_aire_pct,temperatura_sistema_c,voltaje_v,senal_csq
2026-09-08 00:05:04,,,,,0.55,0.95,7.72,84.41,8,8.32,28
2026-09-08 00:34:56,,,,,0.55,0.95,7.04,85.68,7.25,8.32,28
2026-09-08 01:04:48,,,,,0.55,0.95,6.86,88.91,6.75,8.32,28
2026-09-08 01:34:40,,,,,0.54,0.95,6.86,91.24,6.25,8.32,28
2026-09-08 02:04:33,,,,,0.55,0.95,6.02,89.57,6,8.3,28
2026-09-08 02:34:27,,,,,0.54,0.95,6.28,92.62,5.5,8.22,28
2026-09-08 03:04:20,,,,,0.54,0.95,5.3,92.42,5.25,8.3,28
2026-09-08 03:34:12,,,,,0.55,0.95,5.71,94.73,5,8.3,28
2026-09-08 04:04:06,,,,,0.55,0.95,5.21,94.35,5,8.3,28
2026-09-08 04:34:00,,,,,0.54,0.95,5.3,95.57,4.75,8.3,28
2026-09-08 05:03:53,,,,,0.54,0.95,5.03,94.36,4.5,8.3,28
2026-09-08 05:33:45,,,,,0.54,0.95,5.28,97.63,4.5,8.3,28
2026-09-08 06:03:38,,,,,0.55,0.95,4.73,96.27,4.25,8.3,28
2026-09-08 06:33:32,,,,,0.55,0.95,4.6,96.87,4,8.3,28
2026-09-08 07:03:24,,,,,0.55,0.95,3.98,97.43,4,8.3,28
2026-09-08 07:33:18,,,,,0.55,0.95,4.09,97.48,3.75,8.3,28
2026-09-08 08:03:12,,,,,0.55,0.95,4.35,97.27,3.75,8.29,28
2026-09-08 08:33:06,,,,,0.54,0.95,4.97,99.15,4.25,8.3,28
2026-09-08 09:03:00,,,,,0.54,0.95,5.89,98.3,5.5,8.3,28
2026-09-08 09:35:32,,,,,0.55,0.95,7.22,94.8,8,8.32,28
2026-09-08 10:05:29,,,,,0.55,0.95,8.37,92.72,9.5,8.33,28
2026-09-08 10:35:28,,,,,0.55,0.95,10.07,84.55,12.75,8.37,28
2026-09-08 11:05:31,,,,,0.55,0.95,10.44,84.64,16,8.42,28
2026-09-08 11:35:27,,,,,0.55,0.95,11.83,75.24,17.75,8.38,28
2026-09-08 12:05:20,,,,,0.55,0.95,13.03,71.52,18.5,8.36,28
2026-09-08 12:35:15,,,,,0.55,0.95,14.15,69.98,19.75,8.37,28
2026-09-08 13:05:07,,,,,0.55,0.95,15.17,64.33,19.75,8.36,28
2026-09-08 13:35:01,,,,,0.55,0.95,15.82,67.77,19,8.36,28
2026-09-08 14:04:54,,,,,0.54,0.95,16.51,65.45,19.5,8.36,28
2026-09-08 14:34:49,,,,,0.55,0.95,17.99,61.63,20.75,8.37,28
2026-09-08 15:04:45,,,,,0.55,0.95,19.53,51.32,22,8.36,28
2026-09-08 15:34:39,,,,,0.55,0.95,17.49,57.41,20.75,8.36,28
2026-09-08 16:04:31,,,,,0.56,0.95,17.22,54.16,19.5,8.36,28
2026-09-08 16:34:25,,,,,0.55,0.95,17.73,60.53,22,8.34,28
2026-09-08 17:04:18,,,,,0.55,0.95,16.74,57.4,19.75,8.34,28
2026-09-08 17:34:08,,,,,0.56,0.95,15.53,64.65,17.75,8.34,28
2026-09-08 18:03:58,,,,,0.56,0.95,14.47,63.48,16.25,8.34,28
2026-09-08 18:33:49,,,,,0.56,0.94,13.8,64.97,15,8.35,28
2026-09-08 19:03:42,,,,,0.56,0.94,12.88,68.42,14.25,8.33,28
2026-09-08 19:33:32,,,,,0.55,0.95,12.24,70.43,12.5,8.34,28
2026-09-08 20:03:24,,,,,0.55,0.95,11.78,70.2,11.75,8.32,28
2026-09-08 20:33:16,,,,,0.55,0.95,11.37,73.5,11.25,8.33,28
2026-09-08 21:03:09,,,,,0.54,0.95,11.11,72.98,11,8.3,28
2026-09-08 21:35:25,,,,,0.55,0.95,11.04,72.88,10.75,8.33,28
2026-09-08 22:05:19,,,,,0.55,0.95,10.96,73.37,10.75,8.33,28
2026-09-08 22:35:14,,,,,0.55,0.95,10.83,74.03,10.5,8.32,28
2026-09-08 23:05:06,,,,,0.55,0.95,10.68,75.32,10.25,8.32,28
2026-09-08 23:34:58,,,,,0.55,0.95,10.31,80.39,10,8.32,28
2026-09-09 00:04:51,,,,,0.54,0.95,8.95,82.34,9.5,8.3,28
2026-09-09 00:34:42,,,,,0.54,0.95,9.83,83.74,9,8.31,28
2026-09-09 01:04:36,,,,,0.54,0.95,8.5,86.32,8.75,8.36,28
2026-09-09 01:34:29,,,,,0.54,0.95,8.28,86.67,8.25,8.3,28
2026-09-09 02:04:22,,,,,0.54,0.95,7.43,87.85,7.75,8.31,28
2026-09-09 02:34:15,,,,,0.54,0.95,7.9,89.16,7.25,8.27,28
2026-09-09 03:04:09,,,,,0.54,0.95,7.87,91.3,7.25,8.3,28
2026-09-09 03:34:02,,,,,0.54,0.95,6.96,90.8,7,8.3,28
2026-09-09 04:03:55,,,,,0.54,0.95,7,91.03,6.75,8.32,28
2026-09-09 04:33:48,,,,,0.54,0.95,7.38,91.35,6.5,8.3,28
2026-09-09 05:03:43,,,,,0.54,0.95,7.38,92.06,7,8.3,28
2026-09-09 05:33:37,,,,,0.54,0.95,7.59,91.78,7,8.3,28
2026-09-09 06:03:32,,,,,0.54,0.95,8.24,88.04,7.5,8.3,28
2026-09-09 06:33:25,,,,,0.54,0.95,8.01,92.68,7.75,8.3,28
2026-09-09 07:03:19,,,,,0.55,0.95,8.61,90.32,8,8.3,28
2026-09-09 07:33:13,,,,,0.54,0.95,8.82,90.36,8.25,8.3,28
2026-09-09 08:03:07,,,,,0.54,0.95,8.79,88.74,8.5,8.33,28
2026-09-09 08:33:01,,,,,0.54,0.95,12.74,72.8,9.75,8.3,28
2026-09-09 09:03:13,,,,,0.55,0.95,16.64,60.74,16.75,8.3,28
2026-09-09 09:35:40,,,,,0.55,0.95,14.16,68.75,20,8.33,31
2026-09-09 10:05:26,,,,,0.55,0.95,16.83,59.5,17.75,8.33,31
2026-09-09 10:35:28,,,,,0.55,0.95,15.08,62.05,21.5,8.38,31
2026-09-09 11:05:18,,,,,0.55,0.95,13.98,68.76,21.25,8.43,31
2026-09-09 11:35:12,,,,,0.55,0.95,14.38,70.91,21.5,8.38,31
2026-09-09 12:05:03,,,,,0.54,0.95,15.3,67.6,21.75,8.38,31
2026-09-09 12:34:52,,,,,0.55,0.95,15.6,71.82,20,8.37,31
2026-09-09 13:04:44,,,,,0.55,0.96,16.67,65.46,20,8.37,31
2026-09-09 13:34:40,,,,,0.55,0.95,17.74,60.77,21,8.38,31
2026-09-09 14:04:34,,,,,0.54,0.95,18.32,56.28,20,8.37,31
2026-09-09 14:34:28,,,,,0.55,0.95,18.15,55.1,19.75,8.36,31
2026-09-09 15:04:23,,,,,0.55,0.95,18.76,56.03,20.75,8.38,31
2026-09-09 15:34:20,,,,,0.55,0.95,19.3,54.42,22,8.37,31
2026-09-09 16:04:14,,,,,0.55,0.95,19.21,59.82,23,8.36,31
2026-09-09 16:34:09,,,,,0.55,0.95,19.31,55.31,24,8.37,31
2026-09-09 17:04:03,,,,,0.55,0.95,19.39,59.07,24,8.36,31
2026-09-09 17:33:58,,,,,0.55,0.95,19.72,54.02,25.5,8.37,31
2026-09-09 18:03:52,,,,,0.55,0.95,21.46,49.56,26,8.38,31
2026-09-09 18:33:46,,,,,0.55,0.95,20.33,53.92,25.5,8.37,31
2026-09-09 19:03:38,,,,,0.55,0.95,17.49,60.75,22.25,8.36,31
2026-09-09 19:33:24,,,,,0.55,0.95,16.25,65.2,17.5,8.36,31
2026-09-09 20:03:13,,,,,0.54,0.95,15.26,65.96,15.5,8.33,31
2026-09-09 20:33:05,,,,,0.55,0.95,14.8,66.61,14.75,8.34,31
2026-09-09 21:02:59,,,,,0.54,0.95,14.37,69.06,14.25,8.32,31
2026-09-09 21:35:13,,,,,0.54,0.95,12.95,76.89,13.5,8.33,31
2026-09-09 22:05:06,,,,,0.54,0.95,12.29,78.78,12.5,8.33,31
2026-09-09 22:34:59,,,,,0.54,0.95,11.42,80.84,11.5,8.32,31
2026-09-09 23:04:51,,,,,0.54,0.95,10.31,84.56,11,8.33,31
2026-09-09 23:34:43,,,,,0.54,0.95,11.15,86.99,10.25,8.32,31
2026-09-10 00:04:36,,,,,0.54,0.95,9.84,87.09,10.25,8.32,31
2026-09-10 00:34:29,,,,,0.54,0.95,9.3,89.11,9.5,8.38,31
2026-09-10 01:04:21,,,,,0.54,0.95,10.18,88.55,9,8.31,31
2026-09-10 01:34:16,,,,,0.54,0.95,8.73,90.16,9,8.32,31
2026-09-10 02:04:08,,,,,0.54,0.95,8.9,89.59,8.75,8.32,31
2026-09-10 02:34:02,,,,,0.54,0.95,9.12,92.31,8.5,8.32,31
2026-09-10 03:03:56,,,,,0.54,0.95,9.01,93.09,8.5,8.3,31
2026-09-10 03:33:50,,,,,0.54,0.95,8.83,92.17,8.75,8.32,31
2026-09-10 04:03:45,,,,,0.54,0.95,8.71,93.13,8.75,8.31,31
2026-09-10 04:33:37,,,,,0.54,0.95,9.11,93.9,8.5,8.3,31
2026-09-10 05:03:32,,,,,0.54,0.96,8.96,94.61,8.5,8.3,31
2026-09-10 05:33:26,,,,,0.54,0.96,8.56,94.54,8.25,8.3,31
2026-09-10 06:03:20,,,,,0.54,0.95,8.55,94.58,8.25,8.3,31
2026-09-10 06:33:14,,,,,0.54,0.95,8.59,95.9,8.25,8.3,31
2026-09-10 07:03:08,,,,,0.54,0.96,8.29,93.62,8,8.3,31
2026-09-10 07:33:01,,,,,0.54,0.95,8.16,94.63,8,8.3,31
2026-09-10 08:02:55,,,,,0.54,0.96,8.37,94.18,8,8.3,31
2026-09-10 08:32:50,,,,,0.54,0.96,9.11,94.63,8.5,8.3,31
2026-09-10 09:02:45,,,,,0.54,0.95,10.29,90.86,9.75,8.32,31
2026-09-10 09:35:04,,,,,0.54,0.96,10.86,90.9,11.75,8.32,30
2026-09-10 10:04:59,,,,,0.54,0.96,11.52,87.52,12.5,8.35,30
2026-09-10 10:34:55,,,,,0.54,0.96,12.34,83,13.5,8.29,30
2026-09-10 11:04:50,,,,,0.54,0.96,13.02,79.99,15,8.38,30
2026-09-10 11:34:46,,,,,0.54,0.95,13.27,80.52,17,8.41,30
2026-09-10 12:04:43,,,,,0.54,0.96,14.3,76.78,18.25,8.36,30
2026-09-10 12:34:36,,,,,0.54,0.96,14.88,75.32,17.75,8.36,30
2026-09-10 13:04:31,,,,,0.54,0.96,16.09,71.14,18.75,8.37,30
2026-09-10 13:34:24,,,,,0.54,0.96,17.97,64.56,19.25,8.36,30
2026-09-10 14:04:22,,,,,0.54,0.96,17.29,69.56,20.25,8.35,30
2026-09-10 14:34:15,,,,,0.54,0.96,17.66,64.84,20.75,8.34,30
2026-09-10 15:04:08,,,,,0.54,0.96,18.36,59.87,21,8.37,30
2026-09-10 15:34:04,,,,,0.54,0.96,19.37,56.3,22.75,8.36,30
2026-09-10 16:03:57,,,,,0.54,0.96,19.36,50.58,22,8.35,30
2026-09-10 16:33:51,,,,,0.55,0.95,18.62,56.33,21.25,8.36,30
2026-09-10 17:03:42,,,,,0.55,0.96,18.69,56.06,21.25,8.35,30
2026-09-10 17:33:37,,,,,0.54,0.96,18.12,60.04,20.5,8.34,30
2026-09-10 18:03:29,,,,,0.54,0.96,17.67,62.46,19.25,8.35,30
2026-09-10 18:33:20,,,,,0.55,0.95,17.03,64.53,18,8.35,30
2026-09-10 19:03:12,,,,,0.54,0.95,15.3,70.1,17.25,8.34,30
2026-09-10 19:33:03,,,,,0.54,0.95,14.89,71.35,15.75,8.34,30
2026-09-10 20:02:55,,,,,0.54,0.96,14.29,73.22,14.5,8.33,30
2026-09-10 20:32:46,,,,,0.54,0.96,14.11,74.78,14,8.31,30
2026-09-10 21:02:39,,,,,0.54,0.96,13.73,75.72,13.5,8.34,30
2026-09-10 21:34:57,,,,,0.54,0.96,13.78,77.55,13.5,8.32,30
2026-09-10 22:05:22,,,,,0.54,0.96,13.27,77.72,13.25,8.37,31
2026-09-10 22:35:15,,,,,0.54,0.96,12.68,79.68,12.75,8.31,31
2026-09-10 23:05:07,,,,,0.54,0.96,12.56,79.04,12.25,8.3,31
2026-09-10 23:35:00,,,,,0.54,0.96,12.26,79.56,12,8.32,31
2026-09-11 00:04:53,,,,,0.54,0.96,11.91,81.75,11.75,8.3,31
2026-09-11 00:34:46,,,,,0.54,0.96,11.79,81.71,11.5,8.32,31
2026-09-11 01:04:41,,,,,0.54,0.96,11.73,80.74,11.5,8.3,31
2026-09-11 01:34:34,,,,,0.54,0.96,11.55,81.4,11.25,8.32,31
2026-09-11 02:04:27,,,,,0.54,0.96,11.55,81.31,11.25,8.3,31
2026-09-11 02:34:20,,,,,0.54,0.96,11.62,76.95,11.25,8.3,31
2026-09-11 03:04:13,,,,,0.54,0.96,11.68,79.98,11.25,8.31,31
2026-09-11 03:34:07,,,,,0.54,0.96,11.65,78.86,11.25,8.3,31
2026-09-11 04:04:01,,,,,0.54,0.96,11.79,77.85,11.25,8.31,31
2026-09-11 04:33:55,,,,,0.54,0.96,11.53,77.84,11.5,8.3,31
2026-09-11 05:03:49,,,,,0.54,0.96,11.55,77.26,11.25,8.3,31
2026-09-11 05:33:42,,,,,0.54,0.96,11.71,77.97,11.25,8.29,31
2026-09-11 06:03:36,,,,,0.54,0.96,11.94,73.64,11.5,8.29,31
2026-09-11 06:33:31,,,,,0.54,0.96,11.47,77.05,11.5,8.3,31
2026-09-11 07:03:24,,,,,0.54,0.96,11.47,76.33,11.25,8.3,31
2026-09-11 07:33:17,,,,,0.54,0.96,11.6,74.6,11.25,8.3,31
2026-09-11 08:03:11,,,,,0.54,0.96,11.13,80.76,11,8.29,31
2026-09-11 08:33:05,,,,,0.53,0.96,10.96,83.24,11,8.3,31
2026-09-11 09:02:59,,,,,0.54,0.96,11.4,81.23,11.25,8.3,31
2026-09-11 09:35:19,,,,,0.53,0.96,11.83,79.77,12.25,8.3,29
2026-09-11 10:05:14,,,,,0.54,0.96,12.56,74.87,13.5,8.32,29
2026-09-11 10:35:09,,,,,0.53,0.96,12.51,77.52,14.25,8.36,29
2026-09-11 11:05:08,,,,,0.53,0.96,12.92,77.37,15,8.35,29
2026-09-11 11:35:03,,,,,0.54,0.96,13.57,72.03,15.75,8.37,29
2026-09-11 12:04:59,,,,,0.54,0.96,13.93,70.32,17,8.37,29
2026-09-11 12:34:55,,,,,0.54,0.96,14.46,66.81,17.5,8.37,29
2026-09-11 13:04:47,,,,,0.54,0.96,15.13,63.52,17.75,8.38,29
2026-09-11 13:34:43,,,,,0.54,0.96,15.23,66.81,18,8.38,29
2026-09-11 14:04:36,,,,,0.54,0.96,15.55,63.01,19.25,8.36,29
2026-09-11 14:34:32,,,,,0.54,0.96,16.28,65.12,20.5,8.37,29
2026-09-11 15:04:25,,,,,0.54,0.96,16.5,64.06,19.75,8.37,29
2026-09-11 15:34:17,,,,,0.53,0.96,17.61,57.55,18.75,8.37,29
2026-09-11 16:04:13,,,,,0.54,0.96,17.76,55.57,20.5,8.37,29
2026-09-11 16:34:08,,,,,0.54,0.96,17.68,53.27,21,8.37,29
2026-09-11 17:04:01,,,,,0.54,0.96,17.7,56.82,20.5,8.36,29
2026-09-11 17:33:54,,,,,0.54,0.96,18.46,54.23,20.25,8.35,29
2026-09-11 18:03:53,,,,,0.55,0.96,19.2,53.46,24.25,8.36,29
2026-09-11 18:33:46,,,,,0.54,0.96,19.19,53.62,23.5,8.36,29
2026-09-11 19:03:38,,,,,0.54,0.96,16.57,54.86,20.75,8.33,29
2026-09-11 19:33:24,,,,,0.54,0.96,15.68,63.22,17,8.33,29
2026-09-11 20:03:14,,,,,0.54,0.96,15.31,61.32,15.5,8.33,29
2026-09-11 20:33:05,,,,,0.53,0.96,14.9,65.4,14.5,8.33,29
2026-09-11 21:02:59,,,,,0.54,0.96,14.21,66.24,14,8.33,29
2026-09-11 21:35:14,,,,,0.53,0.96,13.4,69.8,13.5,8.32,27
2026-09-11 22:05:06,,,,,0.54,0.96,13.11,71.79,12.75,8.34,27
2026-09-11 22:34:59,,,,,0.53,0.96,12.76,71.86,12.5,8.33,27
2026-09-11 23:04:52,,,,,0.53,0.96,11.98,79.01,12,8.32,27
2026-09-11 23:34:44,,,,,0.53,0.96,11.66,80.53,11.25,8.3,27
2026-09-12 00:04:37,,,,,0.53,0.96,11.43,82.73,11,8.3,27
2026-09-12 00:34:31,,,,,0.53,0.96,11.11,81.98,10.75,8.3,27
2026-09-12 01:04:23,,,,,0.53,0.96,10.54,84.7,10.5,8.32,27
2026-09-12 01:34:17,,,,,0.53,0.96,10.87,82.15,10,8.31,27
2026-09-12 02:04:10,,,,,0.53,0.96,9.9,87.33,10,8.3,27
2026-09-12 02:34:03,,,,,0.53,0.96,10.09,87.07,9.5,8.32,27
2026-09-12 03:03:56,,,,,0.53,0.96,9.99,88,9.5,8.3,27
2026-09-12 03:33:51,,,,,0.53,0.96,9.92,88.27,9.5,8.31,27
2026-09-12 04:03:45,,,,,0.53,0.96,8.97,88.12,9,8.3,27
2026-09-12 04:33:39,,,,,0.53,0.96,9.59,88.61,9,8.3,27
2026-09-12 05:03:34,,,,,0.53,0.96,10,89.22,9.5,8.3,27
2026-09-12 05:33:29,,,,,0.53,0.96,10.24,88.22,9.75,8.3,27
2026-09-12 06:03:23,,,,,0.53,0.96,10.22,89.38,10,8.3,27
2026-09-12 06:33:17,,,,,0.53,0.96,10.19,86.08,9.75,8.3,27
2026-09-12 07:03:10,,,,,0.54,0.96,9.88,87.06,9.75,8.29,27
2026-09-12 07:33:04,,,,,0.54,0.96,9.9,87.89,9.5,8.3,27
2026-09-12 08:02:57,,,,,0.54,0.96,9.81,86.96,9.5,8.3,27
2026-09-12 08:32:51,,,,,0.53,0.96,9.69,87.59,9.5,8.3,27
2026-09-12 09:02:46,,,,,0.53,0.96,9.82,87.72,10,8.31,27
2026-09-12 09:35:02,,,,,0.54,0.96,10.29,86.58,10.75,8.31,31
2026-09-12 10:04:56,,,,,0.54,0.96,10.9,83.01,11.25,8.36,31
2026-09-12 10:34:57,,,,,0.53,0.96,13.11,72.75,15.25,8.38,31
2026-09-12 11:04:56,,,,,0.53,0.96,12.12,78,17.25,8.42,31
2026-09-12 11:34:50,,,,,0.53,0.96,12.4,80.92,17,8.37,31
2026-09-12 12:04:44,,,,,0.53,0.96,13.69,74.31,18,8.37,31
2026-09-12 12:34:37,,,,,0.53,0.97,14.64,69.37,18.5,8.38,31
2026-09-12 13:04:30,,,,,0.54,0.97,14.95,72.42,18.5,8.37,31
2026-09-12 13:34:23,,,,,0.54,0.96,16.35,55.1,19,8.37,31
2026-09-12 14:04:18,,,,,0.54,0.97,17.01,61.82,19.5,8.36,31
2026-09-12 14:34:12,,,,,0.54,0.96,17.75,56.42,19.5,8.37,31
2026-09-12 15:04:09,,,,,0.54,0.97,18.25,61.53,21,8.36,31
2026-09-12 15:34:03,,,,,0.53,0.96,18.98,50.87,22.75,8.36,31
2026-09-12 16:04:00,,,,,0.54,0.97,19.62,50.18,26,8.37,31
2026-09-12 16:33:57,,,,,0.54,0.96,20.29,47.62,28.5,8.36,31
2026-09-12 17:03:55,,,,,0.54,0.96,22.87,36.11,31.5,8.36,31
2026-09-12 17:33:55,,,,,0.54,0.96,22.5,43.74,35.25,8.37,31
2026-09-12 18:03:49,,,,,0.54,0.96,24.17,34.99,35.5,8.37,31
2026-09-12 18:33:45,,,,,0.54,0.96,25.23,39.49,34.75,8.37,31
2026-09-12 19:03:30,,,,,0.52,0.96,19.88,49.91,27,8.35,31
2026-09-12 19:33:11,,,,,0.51,0.97,18.38,51.91,20.75,8.34,31
2026-09-12 20:03:01,,,,,0.51,0.97,17.43,56.68,18.25,8.35,31
2026-09-12 20:32:51,,,,,0.51,0.97,15.92,68.38,16.5,8.33,31
2026-09-12 21:02:43,,,,,0.52,0.97,15.26,68.45,15.25,8.33,31
2026-09-12 21:34:45,,,,,0.52,0.97,13.08,72.43,14.25,8.3,29
2026-09-12 22:05:09,,,,,0.52,0.97,11.71,77.74,12.5,8.33,31
2026-09-12 22:35:01,,,,,0.52,0.97,12.05,82.44,11.5,8.32,31
2026-09-12 23:04:54,,,,,0.52,0.97,10.69,81.19,10.75,8.32,31
2026-09-12 23:34:47,,,,,0.54,0.97,10.33,80.64,10.25,8.3,31
2026-09-13 00:04:39,,,,,0.52,0.97,9.49,83.22,9.75,8.31,31
2026-09-13 00:34:32,,,,,0.52,0.97,10.08,84.83,9,8.32,31
2026-09-13 01:04:26,,,,,0.53,0.96,8.74,85.54,9,8.31,31
2026-09-13 01:34:18,,,,,0.53,0.96,8.61,87.31,8.5,8.3,31
2026-09-13 02:04:11,,,,,0.53,0.96,8.5,86.44,8.25,8.3,31
2026-09-13 02:34:04,,,,,0.52,0.97,8.4,92.02,7.75,8.31,31
2026-09-13 03:03:56,,,,,0.52,0.97,7.61,90.94,7.5,8.36,31
2026-09-13 03:33:48,,,,,0.55,0.96,8.07,92.65,7,8.3,31
2026-09-13 04:03:43,,,,,0.53,0.96,6.98,89.62,7,8.3,31
2026-09-13 04:33:36,,,,,0.53,0.96,7.9,90.56,6.75,8.3,31
2026-09-13 05:03:30,,,,,0.53,0.97,7.3,93.51,6.75,8.3,31
2026-09-13 05:33:23,,,,,0.53,0.96,6.35,94.27,6.25,8.3,31
2026-09-13 06:03:17,,,,,0.53,0.96,6.44,93.77,6,8.3,31
2026-09-13 06:33:11,,,,,0.53,0.97,5.85,93.49,6,8.29,31
2026-09-13 07:03:02,,,,,0.53,0.97,6.02,94.36,5.75,8.29,31
2026-09-13 07:32:55,,,,,0.53,0.97,6.28,93.15,5.75,8.29,31
2026-09-13 08:02:47,,,,,0.54,0.97,6.33,96.99,5.5,8.29,31
2026-09-13 08:32:47,,,,,0.53,0.97,11.53,77.83,9.5,8.3,31
2026-09-13 09:03:00,,,,,0.54,0.97,14.38,67.99,18.25,8.3,31
2026-09-13 09:35:22,,,,,0.54,0.97,16.11,64.22,19.25,8.33,31
2026-09-13 10:05:19,,,,,0.55,0.97,17.85,57.64,21.75,8.36,31
2026-09-13 10:35:09,,,,,0.53,0.97,15.84,64.95,20.75,8.38,31
2026-09-13 11:05:00,,,,,0.55,0.97,14.7,65.73,20.25,8.43,31
2026-09-13 11:34:56,,,,,0.54,0.97,15.49,56.84,21.25,8.39,31
2026-09-13 12:04:49,,,,,0.53,0.97,17.41,45.77,23,8.37,31
2026-09-13 12:34:44,,,,,0.52,0.97,18.49,49.4,24,8.38,31
2026-09-13 13:04:35,,,,,0.52,0.97,18.84,55.6,23,8.38,31
2026-09-13 13:34:27,,,,,0.52,0.97,19.99,52.77,22.75,8.38,31
2026-09-13 14:04:20,,,,,0.54,0.97,20.47,46.28,22.25,8.37,31
2026-09-13 14:34:15,,,,,0.53,0.97,21.82,46.82,23,8.37,31
2026-09-13 15:04:10,,,,,0.54,0.97,22.58,46.82,25,8.36,31
2026-09-13 15:34:06,,,,,0.54,0.97,23.51,40.79,26.5,8.38,31
2026-09-13 16:04:00,,,,,0.54,0.97,23.52,39.89,27,8.37,31
2026-09-13 16:33:54,,,,,0.54,0.97,23.49,43.93,27.75,8.37,31
2026-09-13 17:03:48,,,,,0.54,0.97,23.54,41.05,28.25,8.37,31
2026-09-13 17:33:40,,,,,0.54,0.96,22.44,52.3,26.25,8.37,31
2026-09-13 18:03:32,,,,,0.55,0.97,22.34,43.38,25.75,8.36,31
2026-09-13 18:33:24,,,,,0.54,0.97,21.12,45.84,24.75,8.36,31
2026-09-13 19:03:14,,,,,0.53,0.97,19.77,52.09,21.75,8.36,31
2026-09-13 19:33:04,,,,,0.53,0.97,19,50.2,19.75,8.34,31
2026-09-13 20:02:56,,,,,0.54,0.97,18.24,50.35,18.5,8.34,31
2026-09-13 20:32:49,,,,,0.53,0.97,17.69,50.65,17.75,8.33,31
2026-09-13 21:02:41,,,,,0.53,0.97,16.32,61.96,16.5,8.32,31
2026-09-13 21:34:44,,,,,0.54,0.97,14.01,70.52,15,8.34,31
2026-09-13 22:05:06,,,,,0.53,0.97,13.55,73.5,13.5,8.32,31
2026-09-13 22:34:58,,,,,0.54,0.97,11.56,79.93,12.25,8.32,31
2026-09-13 23:04:50,,,,,0.55,0.97,11.01,79.97,11.25,8.32,31
2026-09-13 23:34:43,,,,,0.53,0.97,12.32,70.36,11,8.34,31
2026-09-14 00:04:38,,,,,0.53,0.97,12.43,74.33,11.5,8.31,31
2026-09-14 00:34:32,,,,,0.53,0.97,11.21,80.61,11.25,8.32,31
2026-09-14 01:04:24,,,,,0.53,0.97,10.81,83.64,10.5,8.3,31
2026-09-14 01:34:16,,,,,0.53,0.97,9.91,85.68,9.75,8.34,31
2026-09-14 02:04:10,,,,,0.54,0.97,9.46,84.07,9.75,8.32,31
2026-09-14 02:34:04,,,,,0.54,0.96,9.43,86.65,9.25,8.32,31
2026-09-14 03:03:56,,,,,0.53,0.97,9.03,86.09,9,8.3,31
2026-09-14 03:33:49,,,,,0.53,0.97,8.79,86.99,8.5,8.3,31
2026-09-14 04:03:43,,,,,0.53,0.97,9.38,86.34,8.5,8.3,31
2026-09-14 04:33:37,,,,,0.53,0.97,9.41,85.41,8.5,8.31,31
2026-09-14 05:03:30,,,,,0.53,0.97,8.82,88.56,8.5,8.31,31
2026-09-14 05:33:23,,,,,0.53,0.97,8.04,89.2,8.25,8.31,31
2026-09-14 06:03:16,,,,,0.54,0.97,7.8,92.27,7.75,8.3,31
2026-09-14 06:33:08,,,,,0.53,0.97,7.48,91.75,7.25,8.3,31
2026-09-14 07:03:01,,,,,0.53,0.97,8.29,90.03,7.25,8.3,31
2026-09-14 07:32:56,,,,,0.54,0.97,8.09,92.65,7.5,8.3,31
2026-09-14 08:02:51,,,,,0.54,0.97,7.1,92.29,7.25,8.3,31
2026-09-14 08:32:46,,,,,0.54,0.97,7.51,89.54,7.75,8.3,31
2026-09-14 09:02:43,,,,,0.54,0.97,12.49,77.79,9.75,8.31,31
2026-09-14 09:34:57,,,,,0.54,0.97,15.89,62.61,15.75,8.33,31
2026-09-14 10:05:34,,,,,0.54,0.97,16.82,61.5,21.25,8.36,31
2026-09-14 10:35:25,,,,,0.54,0.97,17.12,58.95,21.25,8.38,31
2026-09-14 11:05:20,,,,,0.54,0.97,15.19,66.96,22.25,8.43,31
2026-09-14 11:35:15,,,,,0.53,0.97,16.92,58.54,22.5,8.38,31
2026-09-14 12:05:06,,,,,0.54,0.97,17.57,57.51,22.5,8.38,31
2026-09-14 12:34:59,,,,,0.54,0.97,18.36,58.12,21.75,8.38,31
2026-09-14 13:04:50,,,,,0.54,0.97,19.68,53.45,22,8.38,31
2026-09-14 13:34:46,,,,,0.54,0.97,19.89,58.66,23,8.38,31
2026-09-14 14:04:39,,,,,0.53,0.97,20.51,59.2,22.5,8.38,31
2026-09-14 14:34:34,,,,,0.53,0.97,21.46,53.88,23.5,8.37,31
2026-09-14 15:04:29,,,,,0.53,0.97,21.91,58,24.75,8.37,31
2026-09-14 15:34:24,,,,,0.53,0.97,22.4,56.72,25.75,8.38,31
2026-09-14 16:04:20,,,,,0.54,0.97,22.45,58.38,28.25,8.37,31
2026-09-14 16:34:19,,,,,0.54,0.97,24.74,28.3,32,8.38,31
2026-09-14 17:04:17,,,,,0.54,0.97,27.49,37.05,35.5,8.37,31
2026-09-14 17:34:14,,,,,0.54,0.97,27.23,32.03,38.5,8.38,31
2026-09-14 18:04:12,,,,,0.55,0.97,28.42,45.71,40.25,8.39,31
2026-09-14 18:34:05,,,,,0.54,0.97,27.18,35.07,37,8.36,31
2026-09-14 19:03:50,,,,,0.53,0.97,23.64,40.26,30.25,8.36,31
