fecha,ph,conductividad_us_cm,temperatura_agua_c,oxigeno_disuelto_mg_l,distancia_agua_m,profundidad_m,temperatura_aire_c,humedad_aire_pct,temperatura_sistema_c,voltaje_v,senal_csq
2026-07-08 15:48:00,,,,,0,0.46,15.29,53.17,17,6.21,28
2026-07-08 16:17:54,,,,,0,0.46,14.07,60.85,16,6.22,28
2026-07-08 16:47:47,,,,,0,0.46,13.3,62.33,14.75,6.21,28
2026-07-08 17:17:41,,,,,0,0.46,13.29,59.05,14,6.21,28
2026-07-08 17:47:36,,,,,0,0.46,13.55,53.33,13.75,6.2,28
2026-07-08 18:17:32,,,,,0,0.46,12.68,61.7,13.75,6.2,28
2026-07-08 18:47:27,,,,,0,0.46,12.39,59.82,13,6.19,28
2026-07-08 19:17:22,,,,,0,0.46,12.41,65.43,13,6.19,28
2026-07-08 19:47:18,,,,,0,0.46,12.13,57.97,12.5,6.18,28
2026-07-08 20:17:14,,,,,0,0.46,11.81,61.67,12.25,6.17,28
2026-07-08 20:49:17,,,,,0,0.46,11.7,62.87,12.25,6.16,26
2026-07-08 21:19:13,,,,,0,0.46,11.24,68.38,12,6.16,26
2026-07-08 21:49:07,,,,,0,0.46,11.09,67.23,11.5,6.15,26
2026-07-08 22:19:02,,,,,0,0.46,10.79,69.9,11.25,6.15,26
2026-07-08 22:48:57,,,,,0,0.46,10.68,71.53,11,6.15,26
2026-07-08 23:18:52,,,,,0,0.46,10.61,73.05,11,6.15,26
2026-07-08 23:48:47,,,,,0,0.46,10.69,71.2,11,6.14,26
2026-07-09 00:18:43,,,,,0,0.46,11.66,62.32,11.25,6.14,26
2026-07-09 00:48:39,,,,,0,0.46,11.44,61.95,11.5,6.14,26
2026-07-09 01:18:35,,,,,0,0.46,11.79,57.06,11.75,6.14,26
2026-07-09 01:48:30,,,,,0,0.46,11,69.48,11.75,6.13,26
2026-07-09 02:18:25,,,,,0,0.46,10.72,70.1,11.25,6.12,26
2026-07-09 02:48:20,,,,,0,0.46,10.55,71.71,11,6.14,26
2026-07-09 03:18:16,,,,,0,0.46,10.41,69.8,10.75,6.13,26
2026-07-09 03:48:12,,,,,0,0.46,11,67.31,11,6.14,26
2026-07-09 04:18:07,,,,,0,0.46,10.49,68.17,10.75,6.14,26
2026-07-09 04:48:03,,,,,0,0.46,10.33,68.62,10.75,6.13,26
2026-07-09 05:17:59,,,,,0,0.46,10.18,70.23,10.5,6.12,26
2026-07-09 05:47:55,,,,,0,0.46,10.07,73.4,10.25,6.12,26
2026-07-09 06:17:51,,,,,0,0.46,10.97,60.87,10.5,6.12,26
2026-07-09 06:47:48,,,,,0,0.46,10.62,65.07,10.75,6.12,26
2026-07-09 07:17:45,,,,,0,0.46,10.59,65.89,10.75,6.09,26
2026-07-09 07:47:39,,,,,0,0.46,9.62,75.46,10.25,6.1,26
2026-07-09 08:17:33,,,,,0,0.46,9.4,77.87,10,6.1,26
2026-07-09 08:49:37,,,,,0,0.46,9.74,71.09,10,6.08,23
2026-07-09 09:19:33,,,,,0,0.46,10.07,69.19,10.25,6.09,23
2026-07-09 09:49:29,,,,,0,0.46,10.76,69.76,10.5,6.08,23
2026-07-09 10:19:26,,,,,0,0.46,11.46,66.49,11.25,6.08,23
2026-07-09 10:49:25,,,,,0,0.46,12.46,61.05,12.5,6.08,23
2026-07-09 11:19:23,,,,,0,0.46,12.7,62.66,13.25,6.09,23
2026-07-09 11:49:19,,,,,0,0.46,12.49,64.09,13.25,6.09,23
2026-07-09 12:19:15,,,,,0,0.46,12.71,65.4,13.25,6.09,23
2026-07-09 12:49:11,,,,,0,0.46,13.24,62.54,13.5,6.08,23
2026-07-09 13:19:09,,,,,0,0.46,13.91,59.52,14.25,6.08,23
2026-07-09 13:49:04,,,,,0,0.46,14.36,58.62,14.75,6.06,23
2026-07-09 14:19:00,,,,,0,0.45,14.24,57.09,15,6.08,23
2026-07-09 14:48:57,,,,,0,0.45,14.85,59.46,15.75,6.08,23
2026-07-09 15:18:53,,,,,0,0.45,15.41,56.35,16,6.08,23
2026-07-09 15:48:51,,,,,0,0.45,15.56,48.21,16.5,6.07,23
2026-07-09 16:18:46,,,,,0,0.45,15.1,53.6,16.5,6.08,23
2026-07-09 16:48:40,,,,,0,0.45,15.3,50.73,16,6.07,23
2026-07-09 17:18:37,,,,,0,0.45,15.07,51.57,15.75,6.08,23
2026-07-09 17:48:31,,,,,0,0.45,13.44,61.63,15.25,6.07,23
2026-07-09 18:18:25,,,,,0,0.45,12.6,66.3,14,6.07,23
2026-07-09 18:48:20,,,,,0,0.45,12.37,66.63,13.25,6.07,23
2026-07-09 19:18:14,,,,,0,0.45,11.83,67.28,12.5,6.07,23
2026-07-09 19:48:11,,,,,0,0.45,12.04,65.1,12.25,6.05,23
2026-07-09 20:18:07,,,,,0,0.45,11.43,73.3,12.25,6.05,23
2026-07-09 20:50:32,,,,,0,0.45,11.3,72.81,12,6.03,26
2026-07-09 21:20:27,,,,,0,0.45,11.18,74.33,11.75,6.03,26
2026-07-09 21:50:22,,,,,0,0.45,11.23,71.1,11.5,6.02,26
2026-07-09 22:20:18,,,,,0,0.45,11.07,75.29,11.5,6,26
2026-07-09 22:50:13,,,,,0,0.45,11.07,69.85,11.25,6.01,26
2026-07-09 23:20:09,,,,,0,0.45,11.14,74.25,11.25,6.02,26
2026-07-09 23:50:04,,,,,0,0.45,10.59,75.74,11.25,6.01,26
2026-07-10 00:20:00,,,,,0,0.45,10.68,74.99,11,6,26
2026-07-10 00:49:56,,,,,0,0.45,10.63,75.44,11,6.01,26
2026-07-10 01:19:51,,,,,0,0.45,10.59,71.67,10.75,6,26
2026-07-10 01:49:48,,,,,0,0.45,10.39,79.11,10.75,6,26
2026-07-10 02:19:43,,,,,0,0.45,10.41,74.74,10.75,6,26
2026-07-10 02:49:39,,,,,0,0.45,10.27,76.49,10.5,5.99,26
2026-07-10 03:19:35,,,,,0,0.45,10.27,76.35,10.5,6,26
2026-07-10 03:49:32,,,,,0,0.45,10.29,77.09,10.5,5.98,26
2026-07-10 04:19:28,,,,,0,0.45,10.25,77.2,10.5,6,26
2026-07-10 04:49:24,,,,,0,0.45,10.75,70.12,10.5,5.99,26
2026-07-10 05:19:21,,,,,0,0.46,10.7,70.89,10.75,5.97,26
2026-07-10 05:49:17,,,,,0,0.46,10.68,71.62,10.75,5.97,26
2026-07-10 06:19:12,,,,,0,0.46,10.52,74.1,11,5.96,26
2026-07-10 06:49:08,,,,,0,0.46,10.55,72.18,10.75,5.97,26
2026-07-10 07:19:04,,,,,0,0.46,10.36,75.3,10.75,5.94,26
2026-07-10 07:49:00,,,,,0,0.46,10.54,75.93,10.75,5.96,26
2026-07-10 08:18:56,,,,,0,0.46,10.58,75.31,10.75,5.93,26
2026-07-30 14:23:36,,,,,0,0.49,23.46,46.43,25.5,8.5,27
2026-07-30 14:27:33,,,,,0,0.49,22.74,51.52,28,8.51,15
2026-07-30 14:28:11,,,,,0,0.49,22.59,51.63,28.25,8.21,15
2026-07-30 14:38:36,,,,,0,0.49,22.67,55.29,29.75,19.81,15
2026-07-30 15:08:38,,,,,0,0.49,22.05,54.54,29.25,8.05,15
2026-07-30 15:38:34,,,,,0,0.49,22.52,51.89,29.25,8.05,15
2026-07-30 16:08:30,,,,,0,0.49,22.8,46.9,29.75,8.14,15
2026-07-30 16:38:30,,,,,0,0.49,23.05,49.13,32.25,8.14,15
2026-07-30 17:08:29,,,,,0,0.49,24.91,46.14,34.25,8.17,15
2026-07-30 17:38:24,,,,,0,0.49,19.52,52.53,31.25,8.16,15
2026-07-30 18:08:05,,,,,0,0.49,16.1,66.16,23.75,8.19,15
2026-07-30 18:37:51,,,,,0,0.49,14.77,66.54,18.75,8.17,15
2026-07-30 19:07:41,,,,,0,0.49,13.76,74.09,16.25,8.16,15
2026-07-30 19:37:32,,,,,0,0.49,13.13,77.14,14.5,8.17,15
2026-07-30 20:07:26,,,,,0,0.49,12.83,74.56,13.5,8.16,15
2026-07-31 08:44:16,,,,,0,0.49,11.64,91.85,11.75,8.16,25
2026-07-31 09:14:11,,,,,0,0.49,10.77,97.32,11.25,8.14,25
2026-07-31 09:44:06,,,,,0,0.5,10.47,98.76,10.75,8.14,25
2026-07-31 10:14:00,,,,,0,0.5,10.37,99.77,10.5,8.14,25
2026-07-31 10:43:57,,,,,0,0.5,10.88,95.81,10.5,8.14,25
2026-07-31 11:13:53,,,,,0,0.5,10.95,92.73,10.5,8.14,25
2026-07-31 11:43:50,,,,,0,0.5,10.83,97.51,10.75,8.14,25
2026-07-31 12:13:46,,,,,0,0.5,11.17,94.75,11.25,8.15,25
2026-07-31 12:43:44,,,,,0,0.5,11.56,93.2,11.75,8.14,25
2026-07-31 13:13:39,,,,,0,0.5,11.5,92.67,11.75,8.14,25
2026-07-31 13:43:35,,,,,0,0.5,11.84,89.21,12,8.14,25
2026-07-31 14:13:31,,,,,0,0.5,12.15,82.57,12.25,8.13,25
2026-07-31 14:43:28,,,,,0,0.5,12.62,87.05,13.25,8.14,25
2026-07-31 15:13:25,,,,,0,0.5,12.87,83.9,13.5,8.05,25
2026-07-31 15:43:21,,,,,0,0.5,12.7,85.6,13.5,8.05,25
2026-07-31 16:13:19,,,,,0,0.5,14.31,84.43,14.5,8.14,25
2026-07-31 16:43:27,,,,,0,0.5,15.7,77.68,20.25,8.14,25
2026-07-31 17:13:29,,,,,0,0.5,18.44,68.63,24.75,8.05,25
2026-07-31 17:43:25,,,,,0,0.5,14.11,81.39,22,8.15,25
2026-07-31 18:13:10,,,,,0,0.5,12.48,87.97,17.25,8.14,25
2026-07-31 18:42:59,,,,,0,0.5,11.85,92.5,14.25,8.05,25
2026-07-31 19:12:52,,,,,0,0.5,11.42,90.63,12.75,8.14,25
2026-07-31 19:42:45,,,,,0,0.5,10.58,93.94,11.75,8.05,25
2026-07-31 20:12:38,,,,,0,0.5,9.8,96.28,10.5,8.13,25
2026-07-31 20:44:58,,,,,0,0.5,9.11,98.15,9.75,8.13,17
2026-07-31 21:14:51,,,,,0,0.5,8.33,98.32,9,8.05,17
2026-07-31 21:44:46,,,,,0,0.5,8.07,99.37,8.5,8.05,17
2026-07-31 22:14:40,,,,,0,0.5,7.66,99.89,8,8.05,17
2026-07-31 22:44:36,,,,,0,0.5,7.34,100,7.5,8.05,17
2026-07-31 23:14:31,,,,,0,0.5,7.27,100,7,8.05,17
2026-07-31 23:44:27,,,,,0,0.5,7.15,100,7,8.05,17
